,news_id,category_id
124795,61427,6
124796,61428,6
124797,61429,5
124798,6143,2
124799,61430,5
124800,61431,3
124801,61432,5
124802,61433,5
124803,61434,5
124804,61435,6
124805,61436,3
124806,61437,5
124807,61437,6
124808,61438,4
124809,61439,3
124810,6144,7
124811,61440,2
124812,61441,4
124813,61442,5
124814,61442,8
124815,61443,5
124816,61444,5
124817,61445,5
124818,61446,5
124819,61447,5
124820,61448,5
124821,61449,5
124822,6145,7
124823,61450,5
124824,61451,5
124825,61452,5
124826,61453,5
124827,61454,5
124828,61455,5
124829,61456,5
124830,61457,5
124831,61458,5
124832,61459,5
124833,6146,5
124834,61460,5
124835,61461,5
124836,61462,5
124837,61463,5
124838,61464,5
124839,61465,5
124840,61466,6
124841,61467,4
124842,61468,4
124843,61469,6
124844,6147,4
124845,61470,3
124846,61471,6
124847,61472,5
124848,61473,6
124849,61474,3
124850,61475,6
124851,61476,5
124852,61477,4
124853,61478,6
124854,61479,6
124855,6148,2
124856,61480,3
124857,61481,4
124858,61482,5
124859,61483,3
124860,61484,6
124861,61485,4
124862,61486,4
124863,61487,3
124864,61488,6
124865,61489,4
124866,6149,2
124867,61490,3
124868,61491,3
124869,61492,5
124870,61493,4
124871,61494,3
124872,61495,2
124873,61496,2
124874,61497,4
124875,61498,4
124876,61499,4
124877,615,3
124878,6150,6
124879,61500,6
124880,61501,4
124881,61502,3
124882,61503,2
124883,61503,5
124884,61504,5
124885,61505,6
124886,61506,6
124887,61507,2
124888,61508,5
124889,61509,5
124890,6151,6
124891,61510,4
124892,61511,4
124893,61512,7
124894,61513,5
124895,61514,5
124896,61515,4
124897,61516,4
124898,61517,4
124899,61518,4
124900,61519,3
124901,6152,3
124902,61520,5
124903,61521,6
124904,61522,4
124905,61523,3
124906,61524,2
124907,61525,6
124908,61526,2
124909,61527,2
124910,61528,2
124911,61529,2
124912,6153,3
124913,61530,6
124914,61531,4
124915,61532,5
124916,61533,6
124917,61534,5
124918,61535,3
124919,61536,5
124920,61537,4
124921,61538,5
124922,61539,5
124923,6154,3
124924,61540,4
124925,61541,4
124926,61542,3
124927,61543,3
124928,61544,3
124929,61545,7
124930,61546,6
124931,61547,4
124932,61548,2
124933,61549,7
124934,6155,3
124935,61550,6
124936,61551,3
124937,61552,3
124938,61553,5
124939,61554,5
124940,61555,5
124941,61556,4
124942,61557,7
124943,61558,7
124944,61559,2
124945,6156,3
124946,61560,5
124947,61561,4
124948,61562,4
124949,61563,4
124950,61564,2
124951,61564,7
124952,61565,2
124953,61566,5
124954,61567,5
124955,61568,3
124956,61569,7
124957,6157,3
124958,61570,6
124959,61571,3
124960,61572,7
124961,61573,2
124962,61573,5
124963,61574,4
124964,61575,4
124965,61576,7
124966,61577,5
124967,61578,6
124968,61579,5
124969,6158,2
124970,61580,6
124971,61581,7
124972,61582,4
124973,61583,2
124974,61584,4
124975,61585,3
124976,61586,7
124977,61587,7
124978,61588,4
124979,61589,5
124980,6159,2
124981,61590,4
124982,61591,5
124983,61592,3
124984,61593,5
124985,61594,3
124986,61595,4
124987,61596,4
124988,61597,7
124989,61598,6
124990,61599,4
124991,616,3
124992,6160,6
124993,61600,1
124994,61600,7
124995,61601,5
124996,61602,4
124997,61603,4
124998,61604,4
124999,61605,5
125000,61606,5
125001,61607,5
125002,61608,7
125003,61609,6
125004,61609,7
125005,6161,6
125006,61610,6
125007,61611,4
125008,61612,3
125009,61613,3
125010,61614,7
125011,61615,2
125012,61616,4
125013,61617,2
125014,61618,4
125015,61619,5
125016,61619,6
125017,6162,4
125018,61620,7
125019,61621,5
125020,61622,5
125021,61623,4
125022,61624,5
125023,61625,4
125024,61626,3
125025,61627,6
125026,61628,4
125027,61629,3
125028,6163,5
125029,61630,3
125030,61631,3
125031,61632,6
125032,61633,6
125033,61634,4
125034,61635,3
125035,61636,3
125036,61637,4
125037,61638,4
125038,61639,3
125039,6164,4
125040,61640,2
125041,61640,6
125042,61640,7
125043,61641,5
125044,61642,4
125045,61643,3
125046,61644,4
125047,61645,2
125048,61646,6
125049,61647,4
125050,61648,4
125051,61649,4
125052,6165,4
125053,61650,3
125054,61651,3
125055,61652,4
125056,61653,2
125057,61654,4
125058,61655,3
125059,61656,6
125060,61657,4
125061,61658,7
125062,61659,2
125063,6166,7
125064,61660,2
125065,61661,4
125066,61662,4
125067,61663,3
125068,61664,5
125069,61665,3
125070,61666,7
125071,61667,2
125072,61668,4
125073,61669,2
125074,6167,5
125075,61670,3
125076,61671,4
125077,61672,7
125078,61673,7
125079,61674,4
125080,61675,4
125081,61676,4
125082,61677,2
125083,61678,4
125084,61679,4
125085,6168,6
125086,61680,7
125087,61681,4
125088,61682,2
125089,61683,7
125090,61684,7
125091,61685,4
125092,61686,6
125093,61687,4
125094,61688,5
125095,61689,5
125096,6169,6
125097,61690,6
125098,61691,4
125099,61692,7
125100,61693,4
125101,61694,7
125102,61695,2
125103,61696,6
125104,61697,4
125105,61698,4
125106,61699,5
125107,617,8
125108,6170,6
125109,61700,5
125110,61701,7
125111,61702,4
125112,61703,2
125113,61704,3
125114,61705,2
125115,61706,5
125116,61707,4
125117,61708,6
125118,61709,4
125119,6171,4
125120,61710,4
125121,61711,6
125122,61712,2
125123,61713,4
125124,61714,5
125125,61715,5
125126,61716,2
125127,61717,4
125128,61718,4
125129,61719,4
125130,6172,3
125131,61720,2
125132,61721,3
125133,61722,3
125134,61723,3
125135,61724,3
125136,61725,5
125137,61726,6
125138,61727,3
125139,61728,3
125140,61729,3
125141,6173,3
125142,61730,7
125143,61731,4
125144,61732,4
125145,61733,3
125146,61734,7
125147,61735,4
125148,61736,3
125149,61737,3
125150,61738,5
125151,61739,7
125152,6174,5
125153,61740,4
125154,61741,6
125155,61742,2
125156,61743,5
125157,61744,7
125158,61745,2
125159,61746,3
125160,61747,5
125161,61748,3
125162,61749,4
125163,6175,6
125164,61750,4
125165,61751,4
125166,61752,7
125167,61753,6
125168,61754,4
125169,61755,3
125170,61756,3
125171,61757,6
125172,61758,6
125173,61759,4
125174,6176,4
125175,61760,2
125176,61761,5
125177,61762,4
125178,61763,2
125179,61764,4
125180,61765,7
125181,61766,5
125182,61767,4
125183,61768,4
125184,61769,5
125185,61769,7
125186,6177,4
125187,61770,4
125188,61771,4
125189,61772,3
125190,61773,5
125191,61774,3
125192,61775,4
125193,61776,4
125194,61777,2
125195,61778,5
125196,61779,6
125197,6178,7
125198,61780,4
125199,61781,7
125200,61782,6
125201,61783,2
125202,61784,3
125203,61785,2
125204,61786,2
125205,61787,2
125206,61787,5
125207,61788,2
125208,61788,5
125209,61789,2
125210,6179,7
125211,61790,5
125212,61791,7
125213,61792,3
125214,61793,2
125215,61793,5
125216,61794,2
125217,61795,4
125218,61796,2
125219,61796,5
125220,61797,4
125221,61798,2
125222,61799,3
125223,618,8
125224,6180,2
125225,61800,5
125226,61801,5
125227,61802,4
125228,61803,4
125229,61804,4
125230,61805,4
125231,61806,2
125232,61807,4
125233,61808,2
125234,61809,2
125235,6181,6
125236,61810,2
125237,61811,2
125238,61812,4
125239,61813,2
125240,61813,6
125241,61814,5
125242,61815,2
125243,61816,4
125244,61817,6
125245,61818,6
125246,61819,4
125247,6182,6
125248,61820,4
125249,61821,3
125250,61822,4
125251,61823,2
125252,61824,2
125253,61825,2
125254,61826,3
125255,61827,3
125256,61828,2
125257,61829,2
125258,6183,4
125259,61830,4
125260,61831,3
125261,61832,4
125262,61833,3
125263,61834,2
125264,61835,6
125265,61836,2
125266,61837,4
125267,61838,5
125268,61838,6
125269,61839,3
125270,6184,7
125271,61840,3
125272,61841,2
125273,61842,4
125274,61843,4
125275,61844,6
125276,61845,2
125277,61846,6
125278,61847,4
125279,61848,3
125280,61849,5
125281,6185,7
125282,61850,4
125283,61851,4
125284,61852,4
125285,61853,4
125286,61854,4
125287,61855,2
125288,61856,3
125289,61857,3
125290,61858,3
125291,61859,3
125292,6186,5
125293,61860,3
125294,61861,6
125295,61862,3
125296,61863,3
125297,61864,4
125298,61865,2
125299,61866,6
125300,61867,2
125301,61868,2
125302,61869,3
125303,6187,3
125304,61870,4
125305,61871,3
125306,61872,3
125307,61873,5
125308,61874,4
125309,61875,3
125310,61876,2
125311,61876,5
125312,61877,3
125313,61878,6
125314,61879,6
125315,6188,5
125316,61880,7
125317,61881,6
125318,61882,3
125319,61883,5
125320,61883,6
125321,61884,3
125322,61885,4
125323,61886,2
125324,61886,6
125325,61887,6
125326,61888,3
125327,61889,6
125328,6189,6
125329,61890,7
125330,61891,2
125331,61892,6
125332,61893,2
125333,61894,3
125334,61895,4
125335,61896,4
125336,61897,5
125337,61897,6
125338,61898,4
125339,61899,6
125340,619,8
125341,6190,6
125342,61900,4
125343,61901,2
125344,61902,3
125345,61903,4
125346,61904,6
125347,61905,2
125348,61906,3
125349,61907,4
125350,61908,6
125351,61909,3
125352,6191,6
125353,61910,5
125354,61911,3
125355,61912,2
125356,61913,6
125357,61914,6
125358,61915,4
125359,61916,6
125360,61917,6
125361,61918,5
125362,61919,3
125363,6192,3
125364,61920,3
125365,61921,2
125366,61922,5
125367,61923,5
125368,61924,5
125369,61925,5
125370,61926,4
125371,61927,5
125372,61928,5
125373,61929,5
125374,6193,2
125375,61930,4
125376,61931,4
125377,61932,5
125378,61932,8
125379,61933,5
125380,61934,4
125381,61935,3
125382,61936,3
125383,61937,4
125384,61938,3
125385,61939,3
125386,6194,5
125387,61940,5
125388,61941,3
125389,61942,6
125390,61943,4
125391,61944,3
125392,61945,2
125393,61946,3
125394,61947,4
125395,61948,7
125396,61949,4
125397,6195,3
125398,61950,6
125399,61951,6
125400,61952,5
125401,61953,3
125402,61954,4
125403,61955,5
125404,61956,5
125405,61957,5
125406,61958,4
125407,61959,4
125408,6196,3
125409,61960,5
125410,61961,4
125411,61962,6
125412,61963,4
125413,61964,4
125414,61965,3
125415,61966,5
125416,61967,4
125417,61968,5
125418,61969,3
125419,6197,8
125420,61970,4
125421,61971,2
125422,61972,5
125423,61973,4
125424,61974,4
125425,61975,3
125426,61976,3
125427,61977,6
125428,61978,4
125429,61979,2
125430,6198,7
125431,61980,6
125432,61981,6
125433,61982,3
125434,61983,6
125435,61984,6
125436,61985,4
125437,61986,3
125438,61987,4
125439,61988,3
125440,61989,7
125441,6199,3
125442,61990,5
125443,61991,2
125444,61992,2
125445,61993,4
125446,61994,4
125447,61995,6
125448,61996,4
125449,61997,5
125450,61998,6
125451,61999,3
125452,62,5
125453,620,8
125454,6200,7
125455,62000,2
125456,62001,2
125457,62002,4
125458,62002,6
125459,62003,4
125460,62004,4
125461,62005,3
125462,62006,6
125463,62006,7
125464,62007,2
125465,62008,5
125466,62009,6
125467,6201,2
125468,62010,6
125469,62011,6
125470,62012,4
125471,62013,5
125472,62014,4
125473,62015,3
125474,62016,3
125475,62017,3
125476,62018,2
125477,62019,5
125478,62019,6
125479,6202,2
125480,6202,6
125481,62020,6
125482,62021,4
125483,62022,3
125484,62023,8
125485,62024,8
125486,62025,4
125487,62026,3
125488,62027,2
125489,62028,3
125490,62029,7
125491,6203,5
125492,62030,4
125493,62031,5
125494,62032,4
125495,62033,4
125496,62034,4
125497,62035,4
125498,62036,4
125499,62037,4
125500,62038,4
125501,62039,3
125502,6204,5
125503,62040,3
125504,62041,3
125505,62042,4
125506,62043,4
125507,62044,2
125508,62045,5
125509,62046,6
125510,62047,4
125511,62048,3
125512,62049,8
125513,6205,6
125514,62050,4
125515,62051,2
125516,62052,2
125517,62053,2
125518,62054,6
125519,62055,6
125520,62056,6
125521,62057,3
125522,62058,4
125523,62059,4
125524,6206,6
125525,62060,4
125526,62061,4
125527,62062,4
125528,62063,5
125529,62064,6
125530,62065,6
125531,62066,7
125532,62067,4
125533,62068,4
125534,62069,5
125535,6207,4
125536,62070,4
125537,62071,4
125538,62072,4
125539,62073,3
125540,62074,3
125541,62075,4
125542,62076,7
125543,62077,4
125544,62078,3
125545,62079,2
125546,6208,7
125547,62080,5
125548,62081,5
125549,62082,5
125550,62083,6
125551,62084,3
125552,62085,8
125553,62086,7
125554,62087,5
125555,62088,5
125556,62089,5
125557,6209,7
125558,62090,2
125559,62091,4
125560,62092,3
125561,62093,3
125562,62094,3
125563,62095,6
125564,62096,6
125565,62097,6
125566,62098,3
125567,62099,7
125568,621,8
125569,6210,6
125570,62100,2
125571,62101,6
125572,62102,3
125573,62103,7
125574,62104,5
125575,62105,6
125576,62106,4
125577,62107,3
125578,62108,3
125579,62109,8
125580,6211,4
125581,62110,5
125582,62111,3
125583,62112,3
125584,62113,2
125585,62113,6
125586,62114,2
125587,62115,2
125588,62116,4
125589,62117,4
125590,62118,3
125591,62119,7
125592,6212,5
125593,62120,6
125594,62121,4
125595,62122,4
125596,62123,4
125597,62124,3
125598,62125,5
125599,62126,3
125600,62127,3
125601,62128,7
125602,62129,2
125603,6213,6
125604,62130,5
125605,62131,6
125606,62132,4
125607,62133,4
125608,62134,5
125609,62135,5
125610,62135,6
125611,62136,4
125612,62137,3
125613,62138,2
125614,62139,5
125615,62139,8
125616,6214,3
125617,62140,6
125618,62141,6
125619,62142,4
125620,62143,3
125621,62144,7
125622,62145,4
125623,62146,3
125624,62147,3
125625,62148,4
125626,62149,4
125627,6215,6
125628,62150,4
125629,62151,3
125630,62152,8
125631,62153,7
125632,62154,7
125633,62155,4
125634,62156,4
125635,62157,5
125636,62158,6
125637,62159,4
125638,6216,2
125639,62160,3
125640,62161,3
125641,62162,2
125642,62162,5
125643,62163,6
125644,62164,4
125645,62165,4
125646,62166,4
125647,62167,2
125648,62168,6
125649,62169,2
125650,6217,2
125651,62170,4
125652,62171,3
125653,62172,7
125654,62173,5
125655,62174,4
125656,62175,4
125657,62176,3
125658,62177,5
125659,62178,3
125660,62179,2
125661,6218,5
125662,62180,5
125663,62181,6
125664,62182,6
125665,62183,4
125666,62184,7
125667,62185,3
125668,62186,8
125669,62187,7
125670,62188,7
125671,62189,3
125672,6219,6
125673,62190,8
125674,62191,7
125675,62192,2
125676,62193,3
125677,62194,2
125678,62195,2
125679,62196,5
125680,62197,5
125681,62198,4
125682,62199,7
125683,622,8
125684,6220,3
125685,62200,6
125686,62201,8
125687,62202,6
125688,62202,7
125689,62203,2
125690,62204,2
125691,62205,5
125692,62206,5
125693,62207,5
125694,62208,8
125695,62209,4
125696,6221,6
125697,62210,7
125698,62211,2
125699,62212,2
125700,62213,5
125701,62214,6
125702,62215,4
125703,62216,4
125704,62217,3
125705,62218,6
125706,62219,7
125707,6222,6
125708,62220,6
125709,62221,6
125710,62222,4
125711,62223,5
125712,62224,3
125713,62225,3
125714,62226,5
125715,62227,4
125716,62228,4
125717,62229,2
125718,6223,4
125719,62230,2
125720,62231,5
125721,62232,3
125722,62233,3
125723,62234,6
125724,62235,4
125725,62236,4
125726,62237,7
125727,62238,6
125728,62239,4
125729,6224,2
125730,62240,4
125731,62241,4
125732,62242,3
125733,62243,2
125734,62244,5
125735,62245,6
125736,62246,3
125737,62247,7
125738,62248,7
125739,62249,2
125740,6225,6
125741,62250,5
125742,62251,3
125743,62252,7
125744,62253,2
125745,62254,2
125746,62255,5
125747,62256,3
125748,62257,7
125749,62258,5
125750,62259,6
125751,6226,6
125752,62260,8
125753,62261,2
125754,62262,4
125755,62263,3
125756,62264,7
125757,62265,7
125758,62266,2
125759,62267,2
125760,62268,2
125761,62269,5
125762,6227,4
125763,62270,4
125764,62271,3
125765,62272,8
125766,62273,7
125767,62274,7
125768,62275,2
125769,62276,6
125770,62277,4
125771,62278,3
125772,62279,3
125773,6228,2
125774,62280,4
125775,62281,3
125776,62282,7
125777,62283,7
125778,62284,6
125779,62285,6
125780,62286,2
125781,62287,2
125782,62288,4
125783,62289,3
125784,6229,3
125785,62290,7
125786,62291,5
125787,62292,4
125788,62293,3
125789,62294,7
125790,62295,4
125791,62296,4
125792,62297,2
125793,62298,5
125794,62299,5
125795,623,8
125796,6230,6
125797,62300,5
125798,62301,5
125799,62302,5
125800,62302,8
125801,62303,4
125802,62304,4
125803,62305,3
125804,62306,4
125805,62307,4
125806,62308,7
125807,62309,2
125808,6231,6
125809,62310,2
125810,62311,5
125811,62312,2
125812,62312,3
125813,62313,2
125814,62314,2
125815,62315,2
125816,62316,3
125817,62317,5
125818,62318,5
125819,62319,7
125820,6232,4
125821,62320,2
125822,62321,2
125823,62322,4
125824,62323,3
125825,62324,5
125826,62325,5
125827,62325,8
125828,62326,5
125829,62327,4
125830,62328,7
125831,62329,5
125832,6233,4
125833,62330,5
125834,62331,5
125835,62332,6
125836,62333,3
125837,62334,3
125838,62335,2
125839,62336,2
125840,62337,2
125841,62338,5
125842,62339,2
125843,6234,2
125844,6234,6
125845,62340,2
125846,62341,3
125847,62342,8
125848,62343,1
125849,62344,2
125850,62345,6
125851,62346,4
125852,62347,4
125853,62348,3
125854,62349,6
125855,6235,5
125856,62350,4
125857,62351,3
125858,62352,5
125859,62353,5
125860,62354,3
125861,62355,4
125862,62356,8
125863,62357,8
125864,62358,5
125865,62359,3
125866,6236,4
125867,62360,2
125868,62361,5
125869,62362,6
125870,62363,3
125871,62364,3
125872,62365,2
125873,62366,3
125874,62367,7
125875,62368,2
125876,62369,2
125877,6237,3
125878,62370,4
125879,62371,4
125880,62372,4
125881,62373,7
125882,62374,7
125883,62375,7
125884,62376,2
125885,62377,2
125886,62378,4
125887,62379,3
125888,6238,3
125889,62380,7
125890,62381,6
125891,62382,6
125892,62383,4
125893,62384,3
125894,62385,3
125895,62386,5
125896,62387,5
125897,62388,6
125898,62389,3
125899,6239,6
125900,62390,2
125901,62390,6
125902,62391,2
125903,62392,2
125904,62392,5
125905,62393,5
125906,62394,2
125907,62395,2
125908,62396,3
125909,62397,3
125910,62398,7
125911,62399,7
125912,624,8
125913,6240,2
125914,62400,2
125915,62401,3
125916,62402,3
125917,62403,3
125918,62404,2
125919,62405,7
125920,62406,5
125921,62406,6
125922,62407,5
125923,62408,5
125924,62408,6
125925,62409,4
125926,6241,4
125927,6241,6
125928,62410,7
125929,62411,4
125930,62412,6
125931,62413,4
125932,62414,2
125933,62415,2
125934,62416,2
125935,62417,6
125936,62418,4
125937,62419,7
125938,6242,4
125939,62420,2
125940,62421,6
125941,62422,7
125942,62423,7
125943,62424,7
125944,62425,7
125945,62426,5
125946,62427,6
125947,62428,3
125948,62429,8
125949,6243,3
125950,62430,2
125951,62431,7
125952,62432,7
125953,62433,5
125954,62434,4
125955,62435,3
125956,62436,7
125957,62437,2
125958,62438,3
125959,62439,8
125960,6244,3
125961,62440,6
125962,62441,4
125963,62442,6
125964,62442,7
125965,62443,2
125966,62444,7
125967,62445,7
125968,62446,7
125969,62447,5
125970,62448,6
125971,62449,4
125972,6245,2
125973,62450,3
125974,62451,3
125975,62452,6
125976,62453,2
125977,62454,2
125978,62455,3
125979,62456,7
125980,62457,7
125981,62458,4
125982,62459,2
125983,62459,7
125984,6246,2
125985,62460,6
125986,62461,4
125987,62462,3
125988,62463,7
125989,62464,7
125990,62465,7
125991,62466,7
125992,62467,5
125993,62468,6
125994,62469,8
125995,6247,2
125996,62470,8
125997,62471,7
125998,62472,6
125999,62473,6
126000,62474,3
126001,62475,7
126002,62476,3
126003,62477,3
126004,62478,7
126005,62479,7
126006,6248,2
126007,62480,4
126008,62481,3
126009,62482,6
126010,62482,7
126011,62483,7
126012,62484,5
126013,62484,6
126014,62485,6
126015,62486,4
126016,62487,5
126017,62488,4
126018,62489,2
126019,6249,2
126020,62490,2
126021,62491,4
126022,62492,5
126023,62493,6
126024,62494,3
126025,62495,4
126026,62496,6
126027,62497,3
126028,62498,7
126029,62499,2
126030,625,7
126031,6250,2
126032,62500,4
126033,62501,4
126034,62502,2
126035,62503,6
126036,62503,7
126037,62504,2
126038,62505,3
126039,62506,6
126040,62507,7
126041,62508,8
126042,62509,2
126043,6251,2
126044,62510,6
126045,62511,3
126046,62512,6
126047,62512,7
126048,62513,7
126049,62514,2
126050,62515,6
126051,62516,6
126052,62517,4
126053,62518,2
126054,62519,2
126055,6252,2
126056,62520,5
126057,62521,5
126058,62522,6
126059,62523,3
126060,62524,7
126061,62525,7
126062,62526,5
126063,62527,5
126064,62528,4
126065,62529,8
126066,6253,2
126067,62530,5
126068,62531,4
126069,62532,3
126070,62533,4
126071,62534,8
126072,62535,7
126073,62536,4
126074,62537,3
126075,62538,4
126076,62539,4
126077,6254,2
126078,62540,2
126079,62541,2
126080,62542,4
126081,62543,4
126082,62544,2
126083,62545,6
126084,62546,7
126085,62547,6
126086,62548,4
126087,62549,4
126088,6255,2
126089,62550,3
126090,62551,5
126091,62552,3
126092,62553,7
126093,62554,5
126094,62555,5
126095,62556,3
126096,62557,3
126097,62558,3
126098,62559,2
126099,6256,2
126100,62560,5
126101,62561,3
126102,62562,7
126103,62563,5
126104,62564,3
126105,62565,6
126106,62566,4
126107,62567,3
126108,62568,6
126109,62569,6
126110,6257,2
126111,62570,5
126112,62571,6
126113,62572,6
126114,62573,5
126115,62573,8
126116,62574,3
126117,62575,3
126118,62576,5
126119,62577,6
126120,62578,4
126121,62579,2
126122,6258,2
126123,62580,7
126124,62581,4
126125,62582,3
126126,62583,2
126127,62584,4
126128,62585,3
126129,62586,4
126130,62587,4
126131,62588,3
126132,62589,2
126133,6259,2
126134,62590,8
126135,62591,2
126136,62592,2
126137,62593,6
126138,62594,4
126139,62595,6
126140,62596,6
126141,62597,4
126142,62598,5
126143,62599,2
126144,626,7
126145,6260,2
126146,62600,6
126147,62601,7
126148,62602,4
126149,62603,3
126150,62604,2
126151,62605,3
126152,62606,4
126153,62607,3
126154,62608,3
126155,62609,2
126156,6261,2
126157,62610,3
126158,62611,5
126159,62612,7
126160,62613,6
126161,62614,2
126162,62615,2
126163,62616,3
126164,62617,3
126165,62618,2
126166,62619,2
126167,6262,2
126168,62620,2
126169,62621,6
126170,62622,7
126171,62623,4
126172,62624,5
126173,62625,2
126174,62626,2
126175,62627,2
126176,62628,4
126177,62629,3
126178,6263,2
126179,62630,4
126180,62631,5
126181,62632,4
126182,62633,2
126183,62634,7
126184,62635,3
126185,62636,4
126186,62637,2
126187,62638,4
126188,62639,4
126189,6264,2
126190,62640,3
126191,62641,3
126192,62642,2
126193,62643,4
126194,62644,2
126195,62645,5
126196,62646,6
126197,62647,6
126198,62648,6
126199,62649,2
126200,6265,2
126201,62650,4
126202,62651,4
126203,62652,4
126204,62653,6
126205,62654,4
126206,62655,2
126207,62656,2
126208,62657,6
126209,62658,4
126210,62659,4
126211,6266,2
126212,62660,2
126213,62661,6
126214,62662,5
126215,62663,6
126216,62664,4
126217,62665,4
126218,62666,7
126219,62667,2
126220,62667,6
126221,62668,4
126222,62669,4
126223,6267,2
126224,62670,3
126225,62671,6
126226,62672,4
126227,62673,4
126228,62674,4
126229,62675,3
126230,62676,2
126231,62677,2
126232,62678,4
126233,62679,3
126234,6268,2
126235,62680,3
126236,62681,4
126237,62682,2
126238,62683,4
126239,62684,3
126240,62685,3
126241,62686,5
126242,62687,2
126243,62688,3
126244,62689,3
126245,6269,5
126246,62690,3
126247,62691,4
126248,62692,3
126249,62693,7
126250,62694,2
126251,62695,3
126252,62696,6
126253,62697,3
126254,62698,4
126255,62699,3
126256,627,2
126257,6270,6
126258,62700,4
126259,62700,5
126260,62701,2
126261,62702,2
126262,62703,7
126263,62704,2
126264,62705,5
126265,62706,4
126266,62707,6
126267,62708,7
126268,62709,2
126269,6271,4
126270,62710,6
126271,62711,3
126272,62712,4
126273,62713,4
126274,62714,7
126275,62715,3
126276,62716,7
126277,62717,5
126278,62718,4
126279,62719,4
126280,6272,6
126281,62720,2
126282,62721,5
126283,62722,7
126284,62723,6
126285,62724,4
126286,62725,4
126287,62726,3
126288,62727,3
126289,62728,5
126290,62729,6
126291,6273,4
126292,62730,4
126293,62731,2
126294,62731,5
126295,62732,3
126296,62733,4
126297,62734,6
126298,62735,4
126299,62736,3
126300,62737,2
126301,62738,5
126302,62739,3
126303,6274,4
126304,62740,4
126305,62741,2
126306,62742,5
126307,62743,6
126308,62744,3
126309,62745,5
126310,62746,6
126311,62747,5
126312,62748,7
126313,62749,5
126314,62749,6
126315,6275,4
126316,62750,4
126317,62751,5
126318,62752,2
126319,62753,4
126320,62754,3
126321,62755,2
126322,62756,5
126323,62757,5
126324,62758,3
126325,62759,5
126326,6276,5
126327,62760,5
126328,62761,5
126329,62762,5
126330,62763,5
126331,62764,5
126332,62765,5
126333,62766,5
126334,62767,5
126335,62768,4
126336,62769,3
126337,6277,6
126338,62770,4
126339,62771,2
126340,62772,2
126341,62773,3
126342,62774,7
126343,62775,2
126344,62776,3
126345,62777,5
126346,62778,3
126347,62779,2
126348,6278,6
126349,62780,3
126350,62781,3
126351,62782,2
126352,62783,2
126353,62784,4
126354,62785,3
126355,62786,3
126356,62787,4
126357,62788,2
126358,62789,5
126359,6279,5
126360,62790,2
126361,62791,4
126362,62792,5
126363,62793,5
126364,62794,5
126365,62795,6
126366,62796,2
126367,62797,3
126368,62798,3
126369,62799,3
126370,628,2
126371,6280,5
126372,62800,4
126373,62801,2
126374,62802,4
126375,62803,2
126376,62804,6
126377,62805,4
126378,62806,2
126379,62807,2
126380,62808,6
126381,62809,6
126382,6281,5
126383,6281,8
126384,62810,4
126385,62811,2
126386,62812,5
126387,62813,2
126388,62813,5
126389,62814,2
126390,62815,5
126391,62816,3
126392,62817,2
126393,62818,6
126394,62819,3
126395,6282,5
126396,62820,3
126397,62821,2
126398,62822,4
126399,62822,6
126400,62823,3
126401,62824,3
126402,62825,5
126403,62826,3
126404,62827,4
126405,62828,7
126406,62829,2
126407,6283,3
126408,62830,5
126409,62831,4
126410,62832,2
126411,62833,6
126412,62834,6
126413,62835,3
126414,62836,8
126415,62837,7
126416,62838,2
126417,62839,5
126418,6284,3
126419,62840,5
126420,62841,3
126421,62842,3
126422,62843,6
126423,62844,3
126424,62845,2
126425,62846,6
126426,62847,3
126427,62848,2
126428,62849,2
126429,6285,6
126430,62850,6
126431,62851,8
126432,62852,7
126433,62853,6
126434,62854,4
126435,62855,4
126436,62856,8
126437,62857,5
126438,62858,4
126439,62859,3
126440,6286,7
126441,62860,6
126442,62861,4
126443,62862,4
126444,62863,7
126445,62864,2
126446,62865,5
126447,62866,5
126448,62867,3
126449,62868,2
126450,62869,4
126451,6287,6
126452,62870,3
126453,62871,7
126454,62872,5
126455,62873,6
126456,62874,2
126457,62875,2
126458,62876,5
126459,62877,5
126460,62878,5
126461,62879,6
126462,6288,8
126463,62880,4
126464,62881,4
126465,62882,4
126466,62883,4
126467,62884,4
126468,62885,2
126469,62886,2
126470,62887,2
126471,62888,5
126472,62889,5
126473,6289,4
126474,62890,4
126475,62891,3
126476,62892,3
126477,62893,8
126478,62894,2
126479,62895,5
126480,62896,4
126481,62897,4
126482,62898,3
126483,62899,6
126484,62899,7
126485,629,2
126486,6290,4
126487,62900,6
126488,62900,7
126489,62901,5
126490,62902,5
126491,62902,6
126492,62903,6
126493,62904,6
126494,62905,6
126495,62906,5
126496,62907,6
126497,62908,4
126498,62909,3
126499,6291,3
126500,62910,3
126501,62911,2
126502,62912,5
126503,62913,4
126504,62914,4
126505,62915,7
126506,62916,4
126507,62917,3
126508,62918,3
126509,62919,8
126510,6292,3
126511,62920,2
126512,62921,5
126513,62922,5
126514,62923,6
126515,62924,4
126516,62925,4
126517,62926,3
126518,62927,7
126519,62928,8
126520,62929,2
126521,6293,7
126522,62930,5
126523,62931,5
126524,62932,4
126525,62933,4
126526,62934,3
126527,62935,8
126528,62936,6
126529,62937,6
126530,62938,4
126531,62939,3
126532,6294,6
126533,62940,7
126534,62941,5
126535,62942,4
126536,62943,3
126537,62944,3
126538,62945,2
126539,62946,6
126540,62947,4
126541,62948,8
126542,62949,4
126543,6295,6
126544,62950,4
